STATION,STATION_NAME,ELEVATION,LATITUDE,LONGITUDE,DATE,PRCP,SNWD,SNOW,TMAX,TMIN,TOBS,AWND
GHCND:US1MAMD0018,BELMONT 0.2 ESE MA US,4.3,42.3988,-71.1638,20110829,343,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00194105,LAWRENCE MA US,15.2,42.6993,-71.1659,20110829,345,-9999,-9999,244,167,172,-9999
GHCND:US1MANF0005,WEYMOUTH 0.5 NW MA US,30.2,42.2115,-70.9506,20110829,211,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094723,LAWRENCE MUNICIPAL AIRPORT MA US,45.4,42.71722,-71.12389,20110829,0,-9999,-9999,261,144,-9999,28
GHCND:USC00193890,JAMAICA PLAIN MA US,29,42.3031,-71.124,20110829,310,-9999,-9999,228,161,144,-9999
GHCND:USC00190593,BEVERLY MA US,19.8,42.588,-70.8371,20110829,81,-9999,-9999,222,156,156,-9999
GHCND:USW00014739,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,3.7,42.3606,-71.0106,20110829,0,-9999,0,267,167,-9999,43
GHCND:USC00193276,GROVELAND MA US,10.1,42.7467,-71.0426,20110829,0,-9999,0,256,144,172,-9999
GHCND:USC00193624,HINGHAM MA US,10.7,42.22694,-70.9125,20110829,0,0,0,267,144,183,-9999
GHCND:USC00196783,READING MA US,25.3,42.5242,-71.1265,20110829,0,-9999,-9999,244,144,144,-9999
GHCND:US1MAMD0007,WINCHESTER 0.7 SE MA US,13.7,42.4459,-71.1358,20110829,277,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1MASF0002,WINTHROP 0.2 N MA US,13.1,42.3842,-70.9797,20110829,218,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00054733,BEVERLY MUNICIPAL AIRPORT MA US,32.9,42.58417,-70.9175,20110829,0,-9999,-9999,261,133,-9999,30
GHCND:USC00193505,HAVERHILL MA US,6.1,42.7594,-71.0602,20110829,351,-9999,-9999,278,156,156,-9999
GHCND:US1MASF0004,BRIGHTON 0.5 W MA US,16.2,42.3496,-71.1589,20110829,333,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1MAES0008,MARBLEHEAD 0.8 SW MA US,11.6,42.4921,-70.8758,20110829,48,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1MAMD0011,CAMBRIDGE 0.9 NNW MA US,14.6,42.3876,-71.1253,20110829,198,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00195175,NATICK MA US,54.9,42.2825,-71.344,20110829,526,-9999,-9999,228,139,139,-9999
GHCND:USW00054704,NORWOOD MEMORIAL AIRPORT MA US,15.2,42.19083,-71.17361,20110829,0,-9999,-9999,267,133,-9999,26
GHCND:USW00014753,BLUE HILL LCD MA US,190.5,42.2123,-71.1137,20110830,0,0,0,256,139,-9999,-9999
GHCND:US1MASF0001,BOSTON 0.5 WSW MA US,13.1,42.357,-71.0671,20110830,3,-9999,0,-9999,-9999,-9999,-9999
GHCND:USW00014702,BEDFORD HANSCOM FIELD MA US,40.5,42.47,-71.28944,20110830,0,-9999,-9999,261,106,-9999,5
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,190.5,42.2123,-71.1137,20110830,0,0,0,250,139,167,-9999
GHCND:US1MAMD0021,NATICK 1.7 NNE MA US,48.5,42.3059,-71.3352,20110830,0,-9999,0,-9999,-9999,-9999,-9999
GHCND:USC00194744,MIDDLETON MA US,27.4,42.5948,-71.0207,20110830,0,0,0,272,122,272,-9999
GHCND:US1MAES0010,ANDOVER 1.5 W MA US,47.9,42.6483,-71.1728,20110830,0,-9999,0,-9999,-9999,-9999,-9999
GHCND:USC00194502,MARBLEHEAD MA US,25.6,42.50056,-70.86417,20110830,0,-9999,-9999,256,133,178,-9999
GHCND:US1MAES0002,BEVERLY 2.8 NW MA US,14,42.5872,-70.8774,20110830,0,-9999,0,-9999,-9999,-9999,-9999
GHCND:US1MAMD0018,BELMONT 0.2 ESE MA US,4.3,42.3988,-71.1638,20110830,3,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00194105,LAWRENCE MA US,15.2,42.6993,-71.1659,20110830,0,-9999,-9999,261,144,178,-9999
GHCND:US1MANF0005,WEYMOUTH 0.5 NW MA US,30.2,42.2115,-70.9506,20110830,0,-9999,0,-9999,-9999,-9999,-9999
GHCND:USW00094723,LAWRENCE MUNICIPAL AIRPORT MA US,45.4,42.71722,-71.12389,20110830,0,-9999,-9999,272,128,-9999,11
GHCND:USC00193890,JAMAICA PLAIN MA US,29,42.3031,-71.124,20110830,-9999,-9999,-9999,300,122,133,-9999
GHCND:USC00190593,BEVERLY MA US,19.8,42.588,-70.8371,20110830,0,-9999,-9999,250,122,117,-9999
GHCND:USW00014739,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,3.7,42.3606,-71.0106,20110830,0,-9999,0,250,167,-9999,31
GHCND:USC00193276,GROVELAND MA US,10.1,42.7467,-71.0426,20110830,0,-9999,0,261,89,167,-9999
GHCND:USC00193624,HINGHAM MA US,10.7,42.22694,-70.9125,20110830,0,0,0,261,111,189,-9999
GHCND:USC00196783,READING MA US,25.3,42.5242,-71.1265,20110830,0,-9999,-9999,250,122,156,-9999
GHCND:US1MAMD0007,WINCHESTER 0.7 SE MA US,13.7,42.4459,-71.1358,20110830,0,-9999,0,-9999,-9999,-9999,-9999
GHCND:US1MASF0002,WINTHROP 0.2 N MA US,13.1,42.3842,-70.9797,20110830,0,-9999,0,-9999,-9999,-9999,-9999
GHCND:USW00054733,BEVERLY MUNICIPAL AIRPORT MA US,32.9,42.58417,-70.9175,20110830,0,-9999,-9999,250,117,-9999,12
GHCND:USC00193505,HAVERHILL MA US,6.1,42.7594,-71.0602,20110830,-9999,-9999,-9999,256,111,117,-9999
GHCND:US1MAES0008,MARBLEHEAD 0.8 SW MA US,11.6,42.4921,-70.8758,20110830,0,-9999,0,-9999,-9999,-9999,-9999
GHCND:US1MAMD0011,CAMBRIDGE 0.9 NNW MA US,14.6,42.3876,-71.1253,20110830,0,-9999,0,-9999,-9999,-9999,-9999
GHCND:USC00195175,NATICK MA US,54.9,42.2825,-71.344,20110830,3,-9999,-9999,250,111,111,-9999
GHCND:USW00054704,NORWOOD MEMORIAL AIRPORT MA US,15.2,42.19083,-71.17361,20110830,0,-9999,-9999,272,106,-9999,9
GHCND:USW00014753,BLUE HILL LCD MA US,190.5,42.2123,-71.1137,20110831,0,0,0,267,161,-9999,-9999
GHCND:US1MASF0001,BOSTON 0.5 WSW MA US,13.1,42.357,-71.0671,20110831,0,-9999,0,-9999,-9999,-9999,-9999
GHCND:USW00014702,BEDFORD HANSCOM FIELD MA US,40.5,42.47,-71.28944,20110831,3,-9999,-9999,283,122,-9999,11
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,190.5,42.2123,-71.1137,20110831,0,0,0,256,161,189,-9999
GHCND:US1MAMD0021,NATICK 1.7 NNE MA US,48.5,42.3059,-71.3352,20110831,0,-9999,0,-9999,-9999,-9999,-9999
GHCND:USC00194744,MIDDLETON MA US,27.4,42.5948,-71.0207,20110831,0,0,0,278,128,272,-9999
GHCND:US1MAES0010,ANDOVER 1.5 W MA US,47.9,42.6483,-71.1728,20110831,0,-9999,0,-9999,-9999,-9999,-9999
GHCND:USC00194502,MARBLEHEAD MA US,25.6,42.50056,-70.86417,20110831,0,-9999,-9999,244,150,211,-9999
GHCND:US1MAMD0008,MELROSE 0.9 SSE MA US,36.3,42.4424,-71.0529,20110831,0,-9999,0,-9999,-9999,-9999,-9999
GHCND:US1MAES0002,BEVERLY 2.8 NW MA US,14,42.5872,-70.8774,20110831,0,-9999,0,-9999,-9999,-9999,-9999
GHCND:US1MAMD0018,BELMONT 0.2 ESE MA US,4.3,42.3988,-71.1638,20110831,0,-9999,0,-9999,-9999,-9999,-9999
GHCND:USC00194105,LAWRENCE MA US,15.2,42.6993,-71.1659,20110831,0,-9999,-9999,272,128,211,-9999
GHCND:US1MANF0005,WEYMOUTH 0.5 NW MA US,30.2,42.2115,-70.9506,20110831,0,-9999,0,-9999,-9999,-9999,-9999
GHCND:USW00094723,LAWRENCE MUNICIPAL AIRPORT MA US,45.4,42.71722,-71.12389,20110831,0,-9999,-9999,289,150,-9999,10
GHCND:USC00193890,JAMAICA PLAIN MA US,29,42.3031,-71.124,20110831,3,-9999,-9999,267,133,183,-9999
GHCND:USC00190593,BEVERLY MA US,19.8,42.588,-70.8371,20110831,0,-9999,-9999,239,111,122,-9999
GHCND:USW00014739,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,3.7,42.3606,-71.0106,20110831,0,-9999,0,272,172,-9999,27
GHCND:USC00193276,GROVELAND MA US,10.1,42.7467,-71.0426,20110831,0,-9999,0,283,106,172,-9999
GHCND:USC00193624,HINGHAM MA US,10.7,42.22694,-70.9125,20110831,0,0,0,261,133,189,-9999
GHCND:USC00196783,READING MA US,25.3,42.5242,-71.1265,20110831,0,-9999,-9999,267,139,167,-9999
GHCND:US1MAMD0007,WINCHESTER 0.7 SE MA US,13.7,42.4459,-71.1358,20110831,0,-9999,0,-9999,-9999,-9999,-9999
GHCND:USW00054733,BEVERLY MUNICIPAL AIRPORT MA US,32.9,42.58417,-70.9175,20110831,0,-9999,-9999,272,128,-9999,17
GHCND:USC00193505,HAVERHILL MA US,6.1,42.7594,-71.0602,20110831,-9999,-9999,-9999,261,106,128,-9999
GHCND:US1MASF0004,BRIGHTON 0.5 W MA US,16.2,42.3496,-71.1589,20110831,0,-9999,0,-9999,-9999,-9999,-9999
GHCND:US1MAES0008,MARBLEHEAD 0.8 SW MA US,11.6,42.4921,-70.8758,20110831,0,-9999,0,-9999,-9999,-9999,-9999
GHCND:US1MAMD0011,CAMBRIDGE 0.9 NNW MA US,14.6,42.3876,-71.1253,20110831,0,-9999,0,-9999,-9999,-9999,-9999
GHCND:USC00195175,NATICK MA US,54.9,42.2825,-71.344,20110831,0,-9999,-9999,256,111,128,-9999
GHCND:USW00054704,NORWOOD MEMORIAL AIRPORT MA US,15.2,42.19083,-71.17361,20110831,3,-9999,-9999,289,117,-9999,7
GHCND:USW00014753,BLUE HILL LCD MA US,190.5,42.2123,-71.1137,20110901,0,0,0,244,144,-9999,-9999
GHCND:US1MASF0001,BOSTON 0.5 WSW MA US,13.1,42.357,-71.0671,20110901,0,-9999,0,-9999,-9999,-9999,-9999
GHCND:USW00014702,BEDFORD HANSCOM FIELD MA US,40.5,42.47,-71.28944,20110901,0,-9999,-9999,250,139,-9999,18
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,190.5,42.2123,-71.1137,20110901,0,0,0,267,167,178,-9999
GHCND:US1MAMD0021,NATICK 1.7 NNE MA US,48.5,42.3059,-71.3352,20110901,0,-9999,0,-9999,-9999,-9999,-9999
GHCND:USC00194744,MIDDLETON MA US,27.4,42.5948,-71.0207,20110901,0,0,0,278,144,211,-9999
GHCND:US1MAES0010,ANDOVER 1.5 W MA US,47.9,42.6483,-71.1728,20110901,0,-9999,0,-9999,-9999,-9999,-9999
GHCND:USC00194502,MARBLEHEAD MA US,25.6,42.5007,-70.8644,20110901,0,-9999,-9999,267,150,178,-9999
GHCND:US1MAMD0008,MELROSE 0.9 SSE MA US,36.3,42.4424,-71.0529,20110901,0,-9999,0,-9999,-9999,-9999,-9999
GHCND:US1MAES0002,BEVERLY 2.8 NW MA US,14,42.5872,-70.8774,20110901,0,-9999,0,-9999,-9999,-9999,-9999
GHCND:US1MAMD0018,BELMONT 0.2 ESE MA US,4.3,42.3988,-71.1638,20110901,0,-9999,0,-9999,-9999,-9999,-9999
GHCND:USC00194105,LAWRENCE MA US,15.2,42.6993,-71.1659,20110901,0,-9999,-9999,289,150,183,-9999
GHCND:US1MANF0005,WEYMOUTH 0.5 NW MA US,30.2,42.2115,-70.9506,20110901,0,-9999,0,-9999,-9999,-9999,-9999
GHCND:USW00094723,LAWRENCE MUNICIPAL AIRPORT MA US,45.4,42.71722,-71.12389,20110901,0,-9999,-9999,261,156,-9999,20
GHCND:USC00193890,JAMAICA PLAIN MA US,29,42.3031,-71.124,20110901,0,-9999,-9999,283,161,167,-9999
GHCND:USC00190593,BEVERLY MA US,19.8,42.588,-70.8371,20110901,0,-9999,-9999,267,111,144,-9999
GHCND:USW00014739,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,3.7,42.3606,-71.0106,20110901,0,-9999,-9999,217,167,-9999,30
GHCND:USC00193276,GROVELAND MA US,10.1,42.7467,-71.0426,20110901,0,-9999,0,256,128,167,-9999
GHCND:USC00193624,HINGHAM MA US,10.7,42.22694,-70.9125,20110901,0,0,0,244,150,172,-9999
GHCND:USC00196783,READING MA US,25.3,42.5242,-71.1265,20110901,0,-9999,-9999,233,156,156,-9999
GHCND:US1MAMD0007,WINCHESTER 0.7 SE MA US,13.7,42.4459,-71.1358,20110901,0,-9999,0,-9999,-9999,-9999,-9999
GHCND:US1MASF0002,WINTHROP 0.2 N MA US,13.1,42.3842,-70.9797,20110901,0,-9999,0,-9999,-9999,-9999,-9999
GHCND:USW00054733,BEVERLY MUNICIPAL AIRPORT MA US,32.9,42.58417,-70.9175,20110901,0,-9999,-9999,239,139,-9999,17
GHCND:USC00193505,HAVERHILL MA US,6.1,42.7594,-71.0602,20110901,0,-9999,-9999,278,122,144,-9999
GHCND:US1MAES0008,MARBLEHEAD 0.8 SW MA US,11.6,42.4921,-70.8758,20110901,0,-9999,0,-9999,-9999,-9999,-9999
GHCND:US1MAMD0011,CAMBRIDGE 0.9 NNW MA US,14.6,42.3876,-71.1253,20110901,0,-9999,0,-9999,-9999,-9999,-9999
GHCND:USC00195175,NATICK MA US,54.9,42.2825,-71.344,20110901,0,-9999,-9999,278,128,156,-9999
GHCND:USW00054704,NORWOOD MEMORIAL AIRPORT MA US,15.2,42.19083,-71.17361,20110901,0,-9999,-9999,256,139,-9999,14
GHCND:USW00014753,BLUE HILL LCD MA US,190.5,42.2123,-71.1137,20110902,0,0,0,217,139,-9999,-9999
GHCND:US1MASF0001,BOSTON 0.5 WSW MA US,13.1,42.357,-71.0671,20110902,0,-9999,0,-9999,-9999,-9999,-9999
GHCND:USW00014702,BEDFORD HANSCOM FIELD MA US,40.5,42.47,-71.28944,20110902,0,-9999,-9999,233,122,-9999,18
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,190.5,42.2123,-71.1137,20110902,0,0,0,244,139,150,-9999
GHCND:US1MAMD0021,NATICK 1.7 NNE MA US,48.5,42.3059,-71.3352,20110902,0,-9999,0,-9999,-9999,-9999,-9999
GHCND:USC00194744,MIDDLETON MA US,27.4,42.5948,-71.0207,20110902,0,0,0,228,150,217,-9999
GHCND:US1MAES0010,ANDOVER 1.5 W MA US,47.9,42.6483,-71.1728,20110902,0,-9999,0,-9999,-9999,-9999,-9999
GHCND:USC00194502,MARBLEHEAD MA US,25.6,42.5007,-70.8644,20110902,0,-9999,-9999,239,150,178,-9999
GHCND:US1MAMD0008,MELROSE 0.9 SSE MA US,36.3,42.4424,-71.0529,20110902,0,-9999,0,-9999,-9999,-9999,-9999
GHCND:US1MAES0002,BEVERLY 2.8 NW MA US,14,42.5872,-70.8774,20110902,0,-9999,0,-9999,-9999,-9999,-9999
GHCND:USC00194105,LAWRENCE MA US,15.2,42.6993,-71.1659,20110902,0,-9999,-9999,261,133,178,-9999
GHCND:US1MANF0005,WEYMOUTH 0.5 NW MA US,30.2,42.2115,-70.9506,20110902,0,-9999,0,-9999,-9999,-9999,-9999
GHCND:USW00094723,LAWRENCE MUNICIPAL AIRPORT MA US,45.4,42.71722,-71.12389,20110902,0,-9999,-9999,244,150,-9999,17
GHCND:USC00193890,JAMAICA PLAIN MA US,29,42.3031,-71.124,20110902,0,-9999,-9999,250,150,167,-9999
GHCND:USC00190593,BEVERLY MA US,19.8,42.588,-70.8371,20110902,0,-9999,-9999,233,144,156,-9999
GHCND:USW00014739,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,3.7,42.3606,-71.0106,20110902,0,-9999,-9999,200,156,-9999,30
GHCND:USC00193276,GROVELAND MA US,10.1,42.7467,-71.0426,20110902,0,-9999,0,233,133,150,-9999
GHCND:USC00193624,HINGHAM MA US,10.7,42.22694,-70.9125,20110902,0,0,0,211,156,156,-9999
GHCND:USC00196783,READING MA US,25.3,42.5242,-71.1265,20110902,0,-9999,-9999,222,150,150,-9999
GHCND:US1MAMD0007,WINCHESTER 0.7 SE MA US,13.7,42.4459,-71.1358,20110902,0,-9999,0,-9999,-9999,-9999,-9999
GHCND:US1MASF0002,WINTHROP 0.2 N MA US,13.1,42.3842,-70.9797,20110902,0,-9999,0,-9999,-9999,-9999,-9999
GHCND:USW00054733,BEVERLY MUNICIPAL AIRPORT MA US,32.9,42.58417,-70.9175,20110902,0,-9999,-9999,222,144,-9999,19
GHCND:USC00193505,HAVERHILL MA US,6.1,42.7594,-71.0602,20110902,0,-9999,-9999,239,139,150,-9999
GHCND:US1MAES0008,MARBLEHEAD 0.8 SW MA US,11.6,42.4921,-70.8758,20110902,0,-9999,0,-9999,-9999,-9999,-9999
GHCND:US1MAMD0011,CAMBRIDGE 0.9 NNW MA US,14.6,42.3876,-71.1253,20110902,0,-9999,0,-9999,-9999,-9999,-9999
GHCND:USC00195175,NATICK MA US,54.9,42.2825,-71.344,20110902,0,-9999,-9999,250,133,150,-9999
GHCND:USW00054704,NORWOOD MEMORIAL AIRPORT MA US,15.2,42.19083,-71.17361,20110902,0,-9999,-9999,233,117,-9999,17
GHCND:USW00014753,BLUE HILL LCD MA US,190.5,42.2123,-71.1137,20110903,0,0,0,283,139,-9999,-9999
GHCND:USW00014702,BEDFORD HANSCOM FIELD MA US,40.5,42.47,-71.28944,20110903,0,-9999,-9999,289,139,-9999,28
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,190.5,42.2123,-71.1137,20110903,0,0,0,217,139,172,-9999
GHCND:US1MAMD0021,NATICK 1.7 NNE MA US,48.5,42.3059,-71.3352,20110903,0,-9999,0,-9999,-9999,-9999,-9999
GHCND:USC00194744,MIDDLETON MA US,27.4,42.5948,-71.0207,20110903,0,0,0,294,150,289,-9999
GHCND:US1MAES0010,ANDOVER 1.5 W MA US,47.9,42.6483,-71.1728,20110903,0,-9999,0,-9999,-9999,-9999,-9999
GHCND:USC00194502,MARBLEHEAD MA US,25.6,42.5007,-70.8644,20110903,0,-9999,-9999,217,144,156,-9999
GHCND:US1MAES0002,BEVERLY 2.8 NW MA US,14,42.5872,-70.8774,20110903,0,-9999,0,-9999,-9999,-9999,-9999
GHCND:US1MAMD0018,BELMONT 0.2 ESE MA US,4.3,42.3988,-71.1638,20110903,0,-9999,0,-9999,-9999,-9999,-9999
GHCND:USC00194105,LAWRENCE MA US,15.2,42.6993,-71.1659,20110903,0,-9999,-9999,239,156,167,-9999
GHCND:US1MANF0005,WEYMOUTH 0.5 NW MA US,30.2,42.2115,-70.9506,20110903,0,-9999,0,-9999,-9999,-9999,-9999
GHCND:USW00094723,LAWRENCE MUNICIPAL AIRPORT MA US,45.4,42.71722,-71.12389,20110903,0,-9999,-9999,300,150,-9999,27
GHCND:USC00193890,JAMAICA PLAIN MA US,29,42.3031,-71.124,20110903,0,-9999,-9999,233,139,172,-9999
GHCND:USC00190593,BEVERLY MA US,19.8,42.588,-70.8371,20110903,0,-9999,-9999,233,139,139,-9999
GHCND:USW00014739,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,3.7,42.3606,-71.0106,20110903,0,-9999,-9999,300,156,-9999,44
GHCND:USC00193276,GROVELAND MA US,10.1,42.7467,-71.0426,20110903,0,-9999,0,283,128,233,-9999
GHCND:USC00193624,HINGHAM MA US,10.7,42.22694,-70.9125,20110903,0,0,0,289,133,228,-9999
GHCND:USC00196783,READING MA US,25.3,42.5242,-71.1265,20110903,0,-9999,-9999,278,150,217,-9999
GHCND:US1MAMD0007,WINCHESTER 0.7 SE MA US,13.7,42.4459,-71.1358,20110903,0,-9999,0,-9999,-9999,-9999,-9999
GHCND:US1MASF0002,WINTHROP 0.2 N MA US,13.1,42.3842,-70.9797,20110903,0,-9999,0,-9999,-9999,-9999,-9999
GHCND:USW00054733,BEVERLY MUNICIPAL AIRPORT MA US,32.9,42.58417,-70.9175,20110903,0,-9999,-9999,289,144,-9999,28
GHCND:USC00193505,HAVERHILL MA US,6.1,42.7594,-71.0602,20110903,0,-9999,-9999,222,122,144,-9999
GHCND:US1MAES0008,MARBLEHEAD 0.8 SW MA US,11.6,42.4921,-70.8758,20110903,0,-9999,0,-9999,-9999,-9999,-9999
GHCND:US1MAMD0011,CAMBRIDGE 0.9 NNW MA US,14.6,42.3876,-71.1253,20110903,0,-9999,0,-9999,-9999,-9999,-9999
GHCND:USC00195175,NATICK MA US,54.9,42.2825,-71.344,20110903,0,-9999,-9999,228,133,144,-9999
GHCND:USW00054704,NORWOOD MEMORIAL AIRPORT MA US,15.2,42.19083,-71.17361,20110903,0,-9999,-9999,300,117,-9999,26
GHCND:USW00014753,BLUE HILL LCD MA US,190.5,42.2123,-71.1137,20110904,0,0,0,272,183,-9999,-9999
GHCND:USW00014702,BEDFORD HANSCOM FIELD MA US,40.5,42.47,-71.28944,20110904,0,-9999,-9999,289,189,-9999,34
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,190.5,42.2123,-71.1137,20110904,0,0,0,283,172,200,-9999
GHCND:US1MAMD0021,NATICK 1.7 NNE MA US,48.5,42.3059,-71.3352,20110904,0,-9999,0,-9999,-9999,-9999,-9999
GHCND:USC00194744,MIDDLETON MA US,27.4,42.5948,-71.0207,20110904,0,0,0,289,194,267,-9999
GHCND:US1MAES0010,ANDOVER 1.5 W MA US,47.9,42.6483,-71.1728,20110904,0,-9999,0,-9999,-9999,-9999,-9999
GHCND:USC00194502,MARBLEHEAD MA US,25.6,42.5007,-70.8644,20110904,0,-9999,-9999,294,156,200,-9999
GHCND:US1MAMD0008,MELROSE 0.9 SSE MA US,36.3,42.4424,-71.0529,20110904,0,-9999,0,-9999,-9999,-9999,-9999
GHCND:US1MAES0002,BEVERLY 2.8 NW MA US,14,42.5872,-70.8774,20110904,0,-9999,0,-9999,-9999,-9999,-9999
GHCND:US1MAMD0018,BELMONT 0.2 ESE MA US,4.3,42.3988,-71.1638,20110904,0,-9999,0,-9999,-9999,-9999,-9999
GHCND:USC00194105,LAWRENCE MA US,15.2,42.6993,-71.1659,20110904,0,-9999,-9999,294,161,206,-9999
GHCND:US1MANF0005,WEYMOUTH 0.5 NW MA US,30.2,42.2115,-70.9506,20110904,0,-9999,0,-9999,-9999,-9999,-9999
GHCND:USW00094723,LAWRENCE MUNICIPAL AIRPORT MA US,45.4,42.71722,-71.12389,20110904,0,-9999,-9999,294,200,-9999,34
GHCND:USC00193890,JAMAICA PLAIN MA US,29,42.3031,-71.124,20110904,0,-9999,-9999,289,172,211,-9999
GHCND:USC00190593,BEVERLY MA US,19.8,42.588,-70.8371,20110904,0,-9999,-9999,283,139,189,-9999
GHCND:USW00014739,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,3.7,42.3606,-71.0106,20110904,0,-9999,-9999,294,200,-9999,52
GHCND:USC00193276,GROVELAND MA US,10.1,42.7467,-71.0426,20110904,0,-9999,0,289,189,261,-9999
GHCND:USC00193624,HINGHAM MA US,10.7,42.22694,-70.9125,20110904,0,0,0,294,194,228,-9999
GHCND:USC00196783,READING MA US,25.3,42.5242,-71.1265,20110904,0,-9999,-9999,289,194,228,-9999
GHCND:US1MAMD0007,WINCHESTER 0.7 SE MA US,13.7,42.4459,-71.1358,20110904,0,-9999,0,-9999,-9999,-9999,-9999
GHCND:US1MASF0002,WINTHROP 0.2 N MA US,13.1,42.3842,-70.9797,20110904,0,-9999,0,-9999,-9999,-9999,-9999
GHCND:USW00054733,BEVERLY MUNICIPAL AIRPORT MA US,32.9,42.58417,-70.9175,20110904,0,-9999,-9999,289,194,-9999,34
GHCND:USC00193505,HAVERHILL MA US,6.1,42.7594,-71.0602,20110904,0,-9999,-9999,294,144,183,-9999
GHCND:US1MAES0008,MARBLEHEAD 0.8 SW MA US,11.6,42.4921,-70.8758,20110904,0,-9999,0,-9999,-9999,-9999,-9999
GHCND:US1MAMD0011,CAMBRIDGE 0.9 NNW MA US,14.6,42.3876,-71.1253,20110904,0,-9999,0,-9999,-9999,-9999,-9999
GHCND:USC00195175,NATICK MA US,54.9,42.2825,-71.344,20110904,0,-9999,-9999,278,144,183,-9999
GHCND:USW00054704,NORWOOD MEMORIAL AIRPORT MA US,15.2,42.19083,-71.17361,20110904,0,-9999,-9999,289,183,-9999,28
GHCND:USW00014753,BLUE HILL LCD MA US,190.5,42.2123,-71.1137,20110905,0,0,0,283,183,-9999,-9999
GHCND:USW00014702,BEDFORD HANSCOM FIELD MA US,40.5,42.47,-71.28944,20110905,0,-9999,-9999,294,183,-9999,43
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,190.5,42.2123,-71.1137,20110905,0,0,0,272,183,206,-9999
GHCND:US1MAMD0021,NATICK 1.7 NNE MA US,48.5,42.3059,-71.3352,20110905,0,-9999,0,-9999,-9999,-9999,-9999
GHCND:USC00194744,MIDDLETON MA US,27.4,42.5948,-71.0207,20110905,0,0,0,289,194,289,-9999
GHCND:US1MAES0010,ANDOVER 1.5 W MA US,47.9,42.6483,-71.1728,20110905,0,-9999,0,-9999,-9999,-9999,-9999
GHCND:USC00194502,MARBLEHEAD MA US,25.6,42.5007,-70.8644,20110905,0,-9999,-9999,278,183,189,-9999
GHCND:US1MAMD0008,MELROSE 0.9 SSE MA US,36.3,42.4424,-71.0529,20110905,0,-9999,0,-9999,-9999,-9999,-9999
GHCND:US1MAES0002,BEVERLY 2.8 NW MA US,14,42.5872,-70.8774,20110905,0,-9999,0,-9999,-9999,-9999,-9999
GHCND:US1MAMD0018,BELMONT 0.2 ESE MA US,4.3,42.3988,-71.1638,20110905,0,-9999,0,-9999,-9999,-9999,-9999
GHCND:USC00194105,LAWRENCE MA US,15.2,42.6993,-71.1659,20110905,0,-9999,-9999,294,206,211,-9999
GHCND:US1MANF0005,WEYMOUTH 0.5 NW MA US,30.2,42.2115,-70.9506,20110905,0,-9999,0,-9999,-9999,-9999,-9999
GHCND:USW00094723,LAWRENCE MUNICIPAL AIRPORT MA US,45.4,42.71722,-71.12389,20110905,0,-9999,-9999,306,211,-9999,39
GHCND:USC00193890,JAMAICA PLAIN MA US,29,42.3031,-71.124,20110905,0,-9999,-9999,283,194,211,-9999
GHCND:USC00190593,BEVERLY MA US,19.8,42.588,-70.8371,20110905,0,-9999,-9999,278,189,200,-9999
GHCND:USW00014739,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,3.7,42.3606,-71.0106,20110905,0,-9999,-9999,306,206,-9999,61
GHCND:USC00193276,GROVELAND MA US,10.1,42.7467,-71.0426,20110905,0,-9999,0,306,189,239,-9999
GHCND:USC00193624,HINGHAM MA US,10.7,42.22694,-70.9125,20110905,0,0,0,300,194,239,-9999
GHCND:USC00196783,READING MA US,25.3,42.5242,-71.1265,20110905,0,-9999,-9999,294,200,233,-9999
GHCND:US1MASF0002,WINTHROP 0.2 N MA US,13.1,42.3842,-70.9797,20110905,0,-9999,0,-9999,-9999,-9999,-9999
GHCND:USW00054733,BEVERLY MUNICIPAL AIRPORT MA US,32.9,42.58417,-70.9175,20110905,0,-9999,-9999,294,200,-9999,43
GHCND:USC00193505,HAVERHILL MA US,6.1,42.7594,-71.0602,20110905,0,-9999,-9999,289,183,206,-9999
